ID_Cliente,Nombre,Apellido,Edad,genero,pais,ingresos_anuales,fecha_registro
9973,Encarnación,Palomar,32,Hombre,España,45904,2024-04-12
9974,Lisandro,Morera,54,Hombre,España,57774,2021-05-22
9975,Leonardo,Pazos,30,Mujer,España,38556,2022-09-02
9976,Rosa,Ponce,22,Hombre,España,76123,2025-03-25
9977,José Ángel,Melero,28,Hombre,España,42806,2021-12-08
9978,Alberto,Castillo,27,Hombre,España,72586,2024-04-19
9979,Manuela,Garay,69,Mujer,España,44864,2025-06-22
9980,Dani,Amores,30,Hombre,España,60016,2024-11-11
9981,Elisabet,Jover,58,Hombre,España,63749,2021-02-05
9982,Félix,Benavides,70,Mujer,España,72996,2024-07-30
9983,Virginia,Costa,63,Mujer,España,66320,2024-07-24
9984,Domitila,Amigó,67,Mujer,España,47305,2024-09-10
9985,Mamen,Chico,32,Mujer,España,41938,2024-07-19
9986,Eutropio,Tirado,59,Mujer,España,46318,2023-12-31
9987,Genoveva,Balaguer,73,Hombre,España,50379,2024-10-18
9988,Victoriano,Rocamora,24,Hombre,España,67820,2021-02-28
9989,Rafael,Casal,57,Mujer,España,35406,2022-07-23
9990,Nuria,Paredes,45,Mujer,España,50661,2025-08-28
9991,Gabino,Cáceres,49,Mujer,España,47858,2025-08-14
9992,Juan Carlos,Tello,52,Mujer,España,60816,2024-04-08
9993,Micaela,Gual,32,Hombre,España,42850,2022-01-15
9994,Juanita,Uría,65,Hombre,España,42601,2024-01-05
9995,Jonatan,Lobo,53,Mujer,España,69866,2022-09-16
9996,Amada,Barrena,38,Mujer,España,56644,2025-01-15
9997,Gerardo,Delgado,23,Mujer,España,57428,2024-10-18
9998,Nerea,Barriga,18,Mujer,España,69487,2022-05-17
9999,Belén,Salazar,21,Hombre,España,78624,2024-08-03
10000,Rosalva,Blázquez,28,Mujer,España,71362,2021-05-28
10001,Anacleto,Rosado,61,Mujer,España,63380,2021-07-16
10002,Olegario,Rojas,43,Hombre,España,37286,2021-04-13
10003,Cesar,Alonso,78,Mujer,España,40068,2024-07-15
10004,Espiridión,Revilla,54,Hombre,España,39805,2022-11-03
10005,Dulce,Gracia,40,Mujer,España,33017,2023-11-08
10006,Paca,Castillo,46,Mujer,España,51172,2021-11-10
10007,Fabio,Castañeda,38,Hombre,España,39926,2021-12-01
10008,Pilar,Lucena,65,Mujer,España,74508,2025-07-10
10009,Ana Sofía,Campo,62,Hombre,España,53486,2024-05-19
10010,Marina,Noriega,62,Hombre,España,60397,2022-04-12
10011,Seve,Montenegro,66,Hombre,España,59511,2022-05-29
10012,María Luisa,Julián,44,Mujer,España,73340,2021-02-01
10013,Rodolfo,Cuadrado,56,Mujer,España,79005,2024-04-10
10014,Jordán,Aguilera,57,Hombre,España,40002,2025-05-27
10015,Gertrudis,Girona,30,Mujer,España,78586,2022-03-29
10016,Valerio,Machado,40,Mujer,España,33201,2023-04-04
10017,Lucila,Antúnez,76,Mujer,España,63520,2022-07-12
10018,Febe,Iborra,33,Hombre,España,57048,2022-03-17
10019,Florencio,Barral,47,Hombre,España,60130,2022-10-14
10020,Humberto,Casanovas,78,Mujer,España,70324,2022-06-14
10021,Crescencia,Alegria,21,Hombre,España,31341,2022-11-14
10022,Macarena,Parejo,57,Mujer,España,43981,2021-04-03
10023,Purificación,Ramirez,33,Mujer,España,38696,2022-01-11
10024,Onofre,Valderrama,48,Mujer,España,44525,2022-08-25
10025,Baltasar,Sanmiguel,70,Hombre,España,56545,2022-10-07
10026,Felisa,Pedrosa,59,Hombre,España,58625,2022-12-16
10027,Juan Luis,Rocha,42,Mujer,España,35565,2023-03-12
10028,Marisol,Mendez,61,Hombre,España,44947,2024-01-14
10029,Oriana,Barón,29,Mujer,España,60077,2021-01-02
10030,David,Peláez,43,Hombre,España,70698,2024-03-23
10031,Baldomero,Salas,54,Hombre,España,36517,2021-01-17
10032,Florencio,Oliveras,65,Hombre,España,44287,2024-01-10
10033,Abril,Peral,50,Mujer,España,41829,2025-08-17
10034,Sabas,López,45,Mujer,España,32422,2023-01-05
10035,Alba,Rodríguez,26,Mujer,España,59060,2022-09-27
10036,Marcial,Duque,29,Hombre,España,76728,2020-10-31
10037,Alba,Hoz,22,Mujer,España,71633,2024-03-16
10038,Margarita,Iglesias,71,Mujer,España,35985,2023-09-27
10039,Marina,Tena,69,Mujer,España,69715,2021-12-03
10040,Ágata,Camino,71,Mujer,España,43790,2022-06-08
10041,Berta,Cerro,45,Hombre,España,77507,2023-09-18
10042,Joaquín,Iglesias,73,Hombre,España,55168,2024-07-14
10043,Reynaldo,Serrano,52,Mujer,España,54019,2025-05-21
10044,Isabela,Rovira,22,Hombre,España,73739,2024-02-23
10045,Julieta,Acedo,51,Hombre,España,33668,2023-07-24
10046,Rosario,Cano,63,Hombre,España,40744,2022-01-03
10047,Ainoa,Arregui,51,Hombre,España,58754,2023-05-31
10048,Juan Francisco,Barranco,30,Hombre,España,49522,2021-07-31
10049,Espiridión,Carrasco,56,Mujer,España,34509,2021-12-22
10050,Bernarda,Vilar,59,Hombre,España,32500,2025-02-11
10051,Sabina,Casado,62,Mujer,España,39904,2023-09-26
10052,Trinidad,Arias,65,Mujer,España,56921,2022-11-16
10053,Albano,Galan,75,Mujer,España,46683,2024-11-30
10054,Luis,Amor,31,Hombre,España,42416,2021-03-23
10055,Áurea,Revilla,28,Hombre,España,44833,2021-02-03
10056,Nayara,Gras,59,Hombre,España,48290,2024-01-25
10057,Vidal,Cabrera,55,Hombre,España,65253,2023-01-25
10058,Roberto,Sancho,21,Mujer,España,44003,2022-12-21
10059,Irene,Pujadas,70,Mujer,España,70227,2025-04-30
10060,Maximiano,Llorente,50,Mujer,España,36120,2025-07-16
10061,Benita,Bosch,24,Hombre,España,71253,2023-09-03
10062,Isabela,Torrijos,73,Mujer,España,44251,2023-04-04
10063,Ariel,Cáceres,58,Mujer,España,52486,2025-05-02
10064,Cleto,Roda,25,Mujer,España,58334,2024-11-19
10065,Yéssica,Villalonga,54,Hombre,España,36172,2023-09-17
10066,Bernardita,Arnau,68,Mujer,España,52706,2022-11-25
10067,Febe,Alberto,27,Mujer,España,48472,2021-09-20
10068,Paulino,Villanueva,60,Hombre,España,51695,2021-10-20
10069,Rafaela,Cabanillas,74,Mujer,España,69255,2025-09-25
10070,Toni,Pazos,32,Hombre,España,72732,2025-03-28
10071,Emiliana,Samper,55,Mujer,España,41055,2020-11-23
10072,Zaida,Campo,32,Hombre,España,62716,2022-12-28
10073,Florinda,Colomer,22,Hombre,España,36880,2022-03-25
10074,Rosa,Anglada,46,Hombre,España,58949,2023-11-23
10075,Leandro,Campoy,36,Mujer,España,49810,2023-10-16
10076,Nico,Noriega,71,Mujer,España,30528,2023-06-17
10077,Julián,Barrera,68,Hombre,España,73093,2022-01-11
10078,Juanito,Silva,27,Hombre,España,48308,2025-04-25
10079,Nidia,Blasco,29,Hombre,España,52844,2020-11-13
10080,Clímaco,Ferrán,71,Hombre,España,52360,2023-07-27
10081,José Mari,Verdugo,21,Hombre,España,52405,2022-12-02
10082,Fátima,Arnal,48,Hombre,España,47246,2024-08-03
10083,Daniela,Real,35,Hombre,España,57792,2024-04-20
10084,Rosendo,Santamaría,33,Hombre,España,73322,2023-05-22
10085,Íñigo,Cal,57,Hombre,España,50704,2021-12-08
10086,María Teresa,Hoz,53,Hombre,España,78181,2023-12-02
10087,Imelda,Balaguer,42,Hombre,España,60589,2023-08-24
10088,Maribel,Sevilla,40,Hombre,España,52436,2021-01-24
10089,Jose Antonio,Grande,29,Mujer,España,76895,2024-11-22
10090,Macarena,Márquez,51,Hombre,España,54643,2025-07-20
10091,Hortensia,Bernal,53,Mujer,España,48026,2024-06-03
10092,Dionisia,Asenjo,54,Mujer,España,45693,2025-06-30
10093,María Luisa,Maestre,20,Mujer,España,39212,2025-04-27
10094,Guiomar,Paniagua,26,Hombre,España,67964,2024-08-11
10095,Aurora,Llorens,78,Mujer,España,43850,2025-06-11
10096,Nicolás,Téllez,70,Hombre,España,69767,2024-03-10
10097,Inés,Marín,35,Mujer,España,37322,2021-01-17
10098,Jenny,Flores,60,Hombre,España,65911,2022-05-07
10099,Geraldo,Pérez,52,Hombre,España,76580,2021-03-03
10100,Matías,Díez,79,Mujer,España,60387,2022-10-04
10101,Carla,Carbonell,74,Mujer,España,35678,2021-12-02
10102,Agustín,Ferrándiz,72,Hombre,España,31382,2022-04-01
10103,Hortensia,Amat,51,Mujer,España,51780,2021-11-08
10104,Adán,Alemany,58,Hombre,España,57506,2022-12-06
10105,Paz,Rozas,31,Hombre,España,72296,2021-06-14
10106,Borja,Espada,21,Hombre,España,61848,2024-11-24
10107,Albano,Oller,46,Mujer,España,69882,2021-02-07
10108,Sergio,Álvarez,58,Hombre,España,72202,2021-08-09
10109,Clímaco,Padilla,62,Hombre,España,31705,2023-08-02
10110,Beatriz,Salvador,67,Hombre,España,35997,2025-07-30
10111,Cristóbal,Rojas,32,Hombre,España,52447,2024-03-23
10112,Isidora,Román,45,Mujer,España,70730,2024-05-04
10113,Victor Manuel,Izaguirre,59,Mujer,España,74159,2022-08-03
10114,Pascual,Valderrama,33,Mujer,España,44535,2025-09-19
10115,Isidoro,Andreu,29,Mujer,España,54480,2021-12-07
10116,Luciana,Fuente,69,Hombre,España,61051,2025-05-28
10117,Loreto,Carreño,22,Hombre,España,42129,2024-10-29
10118,José,Adán,51,Hombre,España,60785,2025-08-17
10119,Guadalupe,Múgica,59,Hombre,España,59402,2025-04-10
10120,Anastasio,Flor,18,Hombre,España,71527,2024-12-05
10121,Amado,Fonseca,56,Hombre,España,32704,2022-03-03
10122,Estefanía,Quevedo,49,Mujer,España,57027,2025-03-25
10123,Cirino,Crespi,43,Hombre,España,35725,2025-01-15
10124,Baudelio,Sabater,34,Hombre,España,55223,2022-07-16
10125,Dorotea,Izquierdo,65,Hombre,España,56769,2021-06-18
10126,Gala,Ruiz,76,Mujer,España,57384,2022-12-14
10127,Tere,Prada,44,Hombre,España,62145,2022-02-25
10128,Petrona,Rueda,41,Hombre,España,62892,2023-06-13
10129,Isaac,Comas,52,Hombre,España,72497,2025-08-21
10130,Elena,Bermúdez,63,Mujer,España,60027,2023-11-23
10131,Felicia,Osuna,59,Hombre,España,42767,2024-04-15
10132,Domingo,Baró,71,Hombre,España,51481,2022-04-16
10133,Leandra,Zamorano,56,Mujer,España,67575,2025-09-18
10134,Dimas,Hernandez,43,Hombre,España,48354,2021-10-10
10135,Chema,Chacón,66,Mujer,España,78777,2024-11-04
10136,Roberta,Taboada,79,Hombre,España,49146,2025-09-22
10137,Elodia,Alfonso,55,Mujer,España,51901,2024-02-24
10138,Eladio,Antón,40,Hombre,España,79966,2023-06-13
10139,Remigio,Barceló,39,Hombre,España,33101,2023-05-15
10140,Gala,Larrañaga,21,Mujer,España,58727,2021-10-15
10141,María Cristina,Quintana,66,Hombre,España,64422,2024-06-11
10142,Trinidad,Ribera,76,Hombre,España,46515,2020-11-18
10143,Flora,Roig,26,Mujer,España,54806,2022-10-22
10144,Clarisa,Cabrera,21,Hombre,España,63162,2022-06-20
10145,Nieves,Mercader,24,Mujer,España,70087,2022-05-14
10146,Gil,Murillo,40,Hombre,España,33573,2025-06-03
10147,Teresita,Amaya,19,Mujer,España,71941,2025-07-19
10148,Dan,Bauzà,66,Hombre,España,69874,2025-02-13
10149,Josefa,Carnero,41,Hombre,España,55508,2020-11-13
10150,Gerónimo,Ayuso,57,Mujer,España,55985,2024-10-26
10151,José Luis,Salvador,72,Hombre,España,73915,2020-11-06
10152,Macario,Torralba,79,Mujer,España,35060,2020-12-23
10153,Adelia,Solsona,48,Mujer,España,79094,2023-07-28
10154,Gertrudis,Casanova,64,Mujer,España,75610,2021-06-25
10155,Carlos,Iniesta,48,Hombre,España,40933,2021-03-01
10156,Feliciana,Arcos,64,Hombre,España,36632,2022-05-02
10157,Wilfredo,Aller,57,Hombre,España,69523,2025-04-18
10158,Ágata,Jáuregui,65,Mujer,España,73898,2024-12-17
10159,Leonel,Guzman,68,Mujer,España,52973,2023-06-21
10160,María José,Bayo,60,Mujer,España,35589,2023-09-10
10161,Teófilo,Lerma,51,Hombre,España,41612,2021-06-27
10162,Jesusa,Acero,72,Mujer,España,77611,2022-02-02
10163,Vera,Miró,41,Hombre,España,48888,2020-12-28
10164,Guadalupe,Ibañez,66,Hombre,España,49417,2022-01-24
10165,María Luisa,Bastida,77,Hombre,España,42015,2022-03-02
10166,María Luisa,Moliner,43,Hombre,España,75440,2020-11-04
10167,Moisés,Dueñas,33,Hombre,España,65744,2021-07-06
10168,José Ángel,Arnal,74,Hombre,España,47855,2024-12-21
10169,Felix,Jaume,64,Hombre,España,41891,2023-11-19
10170,Mercedes,Valls,30,Hombre,España,57762,2023-05-06
10171,Candelario,Arellano,32,Mujer,España,36595,2023-12-06
10172,Leonel,Martorell,44,Hombre,España,76172,2023-02-14
10173,Maxi,Valdés,21,Hombre,España,58557,2021-05-19
10174,Bernabé,Prat,33,Mujer,España,75593,2024-03-14
10175,Roberto,Ángel,47,Mujer,España,51936,2023-02-26
10176,Román,Ureña,61,Mujer,España,48281,2025-04-27
10177,Nazaret,Goicoechea,47,Mujer,España,32192,2025-01-19
10178,Benito,Bas,53,Hombre,España,75032,2021-12-25
10179,Juan,Fiol,20,Mujer,España,63859,2021-05-23
10180,Odalis,Sierra,39,Mujer,España,79851,2021-04-14
10181,Juan Manuel,Saavedra,66,Mujer,España,72861,2023-02-06
10182,Gaspar,Carreño,39,Mujer,España,64946,2024-04-06
10183,Valero,Ribera,67,Hombre,España,79884,2024-05-05
10184,Buenaventura,Piña,74,Mujer,España,76360,2021-12-06
10185,Amparo,Marco,67,Mujer,España,62309,2024-10-12
10186,Íngrid,Calatayud,72,Mujer,España,71472,2023-07-13
10187,Herberto,Reig,77,Mujer,España,65455,2020-12-18
10188,Emilia,Piña,66,Hombre,España,58672,2021-08-23
10189,Rubén,Cabezas,29,Mujer,España,33756,2023-11-02
10190,Gaspar,Comas,72,Mujer,España,68829,2022-04-08
10191,Filomena,Garzón,38,Mujer,España,71391,2024-04-06
10192,Amparo,Toro,73,Hombre,España,52918,2025-09-02
10193,César,Madrid,21,Mujer,España,34494,2024-08-13
10194,Ernesto,Avilés,48,Mujer,España,64047,2022-12-18
10195,Calixta,Toro,61,Hombre,España,36538,2023-02-27
10196,María José,Tena,48,Mujer,España,32221,2022-04-07
10197,Tomás,Larrea,75,Hombre,España,35164,2021-03-30
10198,Isaías,Hurtado,40,Hombre,España,63622,2022-10-08
10199,Encarna,Guijarro,71,Mujer,España,65980,2024-03-14
10200,Fernanda,Dávila,70,Mujer,España,49152,2021-04-14
10201,Curro,Mora,37,Hombre,España,44385,2024-11-27
10202,Ximena,Rueda,32,Hombre,España,53612,2025-05-11
10203,Vasco,España,40,Mujer,España,42530,2023-09-20
10204,Ligia,Galvez,45,Hombre,España,33340,2023-04-20
10205,Juan Antonio,Villalba,33,Hombre,España,53124,2025-06-06
10206,Cristian,Mancebo,54,Mujer,España,72579,2022-06-02
10207,Andrés,Carbonell,38,Hombre,España,63043,2022-07-12
10208,Camilo,Salmerón,32,Hombre,España,42295,2020-12-04
10209,Calisto,Alcolea,34,Hombre,España,50247,2025-09-07
10210,Concha,Bautista,67,Hombre,España,30714,2023-12-25
10211,Luisa,Laguna,54,Hombre,España,68822,2025-02-17
10212,Josué,Dalmau,30,Hombre,España,30809,2025-01-03
10213,Maxi,Rosa,36,Mujer,España,60144,2022-01-07
10214,Victor Manuel,Chaparro,47,Hombre,España,75983,2022-11-02
10215,Alejo,Amo,62,Mujer,España,50362,2025-07-15
10216,Teófila,Gargallo,35,Mujer,España,71821,2022-08-26
10217,Anastasia,Solera,31,Mujer,España,30036,2024-03-13
10218,Eustaquio,Azcona,79,Mujer,España,62402,2025-05-12
10219,Fortunata,Villalba,53,Mujer,España,54498,2020-11-25
10220,Felicidad,Serna,53,Mujer,España,58387,2024-06-09
10221,Aarón,Duarte,37,Mujer,España,40273,2021-03-25
10222,Anselmo,Camacho,69,Mujer,España,55030,2021-07-24
10223,Graciana,Borrell,36,Hombre,España,75267,2023-01-08
10224,Rosario,Reig,62,Mujer,España,41403,2023-09-01
10225,Juan Pablo,Ballesteros,61,Mujer,España,45037,2024-08-07
10226,Evaristo,Cuadrado,24,Mujer,España,49039,2022-02-12
10227,Juana,Amorós,74,Hombre,España,44017,2022-10-05
10228,Narciso,Jover,61,Mujer,España,47365,2021-12-16
10229,Verónica,Bustamante,70,Hombre,España,77464,2024-03-23
10230,Rosendo,Blanes,21,Mujer,España,69215,2024-12-10
10231,Consuelo,Gutierrez,76,Mujer,España,42583,2021-06-15
10232,Abraham,Peiró,51,Hombre,España,62919,2023-02-03
10233,Aránzazu,Vilalta,19,Mujer,España,77025,2025-05-02
10234,Laura,Vargas,22,Hombre,España,74254,2023-09-22
10235,María Manuela,Sanabria,72,Hombre,España,76275,2025-01-24
10236,Amor,Collado,27,Mujer,España,39514,2021-08-29
10237,Ale,Caparrós,49,Mujer,España,68416,2024-09-23
10238,Tristán,Blanes,59,Hombre,España,31511,2020-11-14
10239,Sancho,Sales,58,Hombre,España,48642,2021-08-17
10240,Rafaela,Alonso,30,Mujer,España,46615,2023-12-01
10241,Luisa,Vara,56,Mujer,España,61589,2021-03-10
10242,Mercedes,Manjón,22,Mujer,España,54225,2021-09-20
10243,Octavia,Verdejo,75,Hombre,España,50846,2025-08-15
10244,Mireia,Anglada,27,Mujer,España,59152,2024-06-28
10245,Buenaventura,Bejarano,27,Hombre,España,70517,2025-01-13
10246,Calixta,Pujol,55,Mujer,España,30571,2024-12-03
10247,Jaime,Juan,44,Hombre,España,56188,2021-12-08
10248,Abraham,Mateu,77,Hombre,España,75000,2021-01-18
10249,Rodrigo,Chacón,68,Mujer,España,72530,2021-11-29
10250,Jennifer,Cuevas,38,Hombre,España,43217,2023-10-17
10251,Olimpia,Carreño,25,Hombre,España,71999,2021-06-09
10252,Melisa,Sanmiguel,18,Hombre,España,36609,2025-09-03
10253,Alma,Palacio,45,Hombre,España,77397,2021-12-04
10254,Domingo,Vélez,66,Hombre,España,75041,2021-03-16
10255,Claudia,Vilalta,56,Mujer,España,79322,2021-10-29
10256,Blanca,Guijarro,31,Mujer,España,35151,2025-08-06
10257,Plinio,Sacristán,38,Hombre,España,36406,2022-02-16
10258,Nazario,Vendrell,47,Mujer,España,77062,2025-06-27
10259,Isabel,Pereira,38,Hombre,España,44893,2023-10-25
10260,Marcio,Río,66,Hombre,España,62956,2021-11-20
10261,Salvador,Alberdi,26,Mujer,España,75841,2022-11-03
10262,Bartolomé,Duque,34,Hombre,España,37145,2022-09-28
10263,Evelia,Barrio,22,Hombre,España,68695,2022-01-31
10264,Flor,Amigó,75,Hombre,España,63367,2025-08-14
10265,Cipriano,Jover,74,Mujer,España,43133,2024-08-21
10266,Pío,Artigas,79,Mujer,España,42209,2020-11-04
10267,Bienvenida,Riquelme,48,Hombre,España,74292,2023-02-05
10268,Reyna,Sánchez,69,Hombre,España,77085,2025-09-15
10269,Noé,Montero,78,Hombre,España,56965,2022-06-30
10270,Cecilio,Sáenz,57,Hombre,España,39145,2024-11-12
10271,Prudencia,Bueno,55,Hombre,España,77125,2025-10-17
10272,Ángel,Escolano,60,Mujer,España,72585,2023-09-16
10273,Martirio,Fabregat,36,Mujer,España,64638,2025-02-10
10274,María Dolores,Pinto,53,Mujer,España,50645,2022-03-09
10275,Luis Miguel,Blázquez,67,Mujer,España,48408,2021-09-09
10276,Flora,Marí,50,Hombre,España,42521,2023-09-26
10277,Hermenegildo,Quintana,30,Hombre,España,51878,2025-05-14
10278,Gabriel,Bravo,31,Mujer,España,68221,2023-12-23
10279,Casandra,Blasco,73,Mujer,España,64595,2023-07-23
10280,Aníbal,Cruz,50,Hombre,España,51086,2021-11-16
10281,Rodrigo,Vicente,79,Mujer,España,46923,2021-06-21
10282,Gertrudis,Valero,46,Hombre,España,46225,2024-06-18
10283,Graciano,León,60,Hombre,España,37202,2022-08-10
10284,Marcelino,Dalmau,66,Hombre,España,60139,2024-08-02
10285,Josefa,Roda,53,Mujer,España,61974,2021-07-09
10286,Rosario,Vargas,75,Mujer,España,56941,2023-03-20
10287,Teresita,Contreras,61,Mujer,España,67206,2022-03-20
10288,Custodio,Sierra,27,Mujer,España,49885,2020-12-23
10289,Eva María,Poza,48,Mujer,España,74907,2024-10-12
10290,Jennifer,Tejada,23,Hombre,España,41218,2023-08-28
10291,Plinio,Ayllón,74,Mujer,España,75692,2024-09-20
10292,Amanda,Lastra,18,Hombre,España,58750,2023-05-22
10293,Cesar,Aroca,24,Hombre,España,61612,2021-10-02
10294,Sonia,Pacheco,75,Hombre,España,36716,2023-06-13
10295,Evelia,Grande,44,Mujer,España,46088,2022-05-17
10296,Urbano,Carranza,38,Mujer,España,61001,2023-05-11
10297,Macaria,Jordán,45,Mujer,España,69586,2025-08-02
10298,Goyo,Borrego,33,Mujer,España,52584,2024-10-16
10299,Enrique,Roda,73,Mujer,España,34286,2022-11-03
10300,Andrés Felipe,Capdevila,63,Mujer,España,34739,2025-10-08
10301,Guadalupe,Pacheco,40,Mujer,España,60158,2024-04-26
10302,Amador,Roldán,69,Mujer,España,64857,2022-02-28
10303,Lola,Arregui,37,Hombre,España,35605,2024-02-03
10304,Dorita,Urrutia,55,Mujer,España,69590,2021-12-02
10305,Jorge,Hurtado,71,Hombre,España,33321,2023-10-03
10306,Amaya,Elorza,42,Hombre,España,74541,2021-06-28
10307,Roque,Torrent,45,Hombre,España,63984,2025-03-18
10308,Bernardino,Luz,22,Hombre,España,67653,2025-06-14
10309,Mónica,Gomez,73,Mujer,España,42170,2022-11-01
10310,Calixta,Mínguez,38,Mujer,España,38933,2021-05-29
10311,Fernanda,Pi,35,Hombre,España,52692,2022-04-29
10312,Mario,Pablo,64,Hombre,España,61474,2023-05-15
10313,Angelina,Campo,23,Hombre,España,39906,2025-09-14
10314,Bibiana,Seguí,74,Mujer,España,75004,2024-10-22
10315,Perlita,Puig,46,Hombre,España,53814,2024-08-20
10316,Octavia,Espada,36,Hombre,España,65565,2022-10-26
10317,Vinicio,Marco,50,Mujer,España,30818,2024-07-04
10318,Alcides,Arrieta,18,Hombre,España,38434,2024-09-25
10319,Angelino,Robles,62,Mujer,España,60571,2024-11-23
10320,Norberto,Luna,20,Mujer,España,70694,2022-04-10
10321,Basilio,Peñalver,59,Hombre,España,58890,2023-01-03
10322,Nicolás,Pla,38,Hombre,España,75485,2023-05-04
10323,Mirta,Ibarra,52,Hombre,España,42069,2022-06-10
10324,Lorena,Landa,58,Mujer,España,62780,2023-05-31
10325,Aristides,Román,57,Mujer,España,68662,2022-06-29
10326,Santiago,Amigó,20,Mujer,España,53434,2023-09-23
10327,Diego,Larrañaga,42,Hombre,España,37392,2023-05-27
10328,Héctor,Santamaría,62,Hombre,España,46102,2024-09-29
10329,Noemí,Vidal,55,Hombre,España,63457,2025-03-24
10330,Francisca,Miguel,62,Hombre,España,52262,2025-01-10
10331,Guadalupe,Cordero,72,Hombre,España,41932,2022-03-19
10332,Azeneth,Barón,37,Hombre,España,41766,2024-01-06
10333,Álvaro,Saldaña,69,Mujer,España,52711,2023-11-22
10334,Irene,Alberdi,61,Mujer,España,43292,2024-11-12
10335,Sabina,Coronado,62,Mujer,España,50687,2021-10-01
10336,Sandra,Neira,51,Hombre,España,77631,2023-09-07
10337,Brunilda,Calatayud,38,Mujer,España,55899,2024-04-07
10338,Eustaquio,Polo,73,Mujer,España,37408,2023-06-06
10339,Manu,Cisneros,72,Mujer,España,40694,2022-09-16
10340,Cruz,Cuesta,65,Hombre,España,70910,2025-03-23
10341,Joan,Pagès,40,Hombre,España,64533,2021-03-06
10342,Ángela,Herrero,23,Mujer,España,45237,2022-02-22
10343,Calixto,Ramos,68,Hombre,España,35778,2025-09-03
10344,Angelino,Llopis,70,Hombre,España,65059,2021-03-18
10345,Magdalena,Casares,30,Hombre,España,56561,2022-09-27
10346,Epifanio,Abad,66,Hombre,España,34866,2023-02-10
10347,Amaya,Valverde,40,Mujer,España,38429,2025-05-09
10348,Francisca,Girona,26,Hombre,España,73352,2020-12-21
10349,Alejo,Larrañaga,34,Mujer,España,74515,2023-05-04
10350,Adriana,Páez,78,Mujer,España,52837,2021-11-17
10351,Victoria,Valls,19,Hombre,España,64075,2023-04-22
10352,Zaida,Goñi,36,Hombre,España,64853,2024-10-26
10353,Esperanza,Armengol,36,Hombre,España,56395,2025-10-03
